Eugene
Lazurin
24d8ddfab44a4c87dce7313188dfe051
[8.5.2020 | 0:26:43] {"type":"cmd","data":"run"}
,[8.5.2020 | 0:26:56] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:56] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:56] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:56] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:56] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:56] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:56] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:56] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:57] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:57] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:57] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:57] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:57] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:57] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:57] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:57] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:57] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:57] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:58] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:58] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:58] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:58] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:58] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:58] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:58] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:58] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:58] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:58] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:59] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:59] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:59] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:59] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:59] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:59] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:59] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:59] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:59] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:26:59] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:0] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:0] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:0] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:0] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6657,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:0] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6657,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:0] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6657,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:0] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6657,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:0] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6657,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:0] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:0] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:1] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:1] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:1] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:1] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:1] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:1] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:1] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:1] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":2817,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:1] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:1] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:2] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:2] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:2] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:2] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:2] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:2] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:2] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:2] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":833,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:2] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:2] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:3] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:3] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:3] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:3] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:3] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:3] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:3] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:3] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:3] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:3] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:4] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:4] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:4] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:4] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:4] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:4] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:4] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:4] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:4] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:4] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:5] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:5] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:5] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:5] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:5] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:5] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:5] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:5] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:5] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:5] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:6] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:6] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:6] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:6] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":57,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:6] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":57,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:6] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":57,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:6] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":57,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:6] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":57,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:6] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:6] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:7] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:7] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:7] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:7] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:7] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:7] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:7] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:7] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":113,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:7] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:7] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:8] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:8] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:8] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":1,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:8] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:8] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:8] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
,[8.5.2020 | 0:27:8] {"client-id":"abd7c50c-7f4b-4a2c-98ce-597694bc36ba","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":353,"gpioe":0,"modeltime":0,"type":"gpio"}
